id,fuente,localidad,tipo_restriccion,area_ha,length_m,bbox
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00115,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,5783.0,"[-71.35086971969277, -30.00631773104924, -71.31462295523308, -29.98661991582675]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00116,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,440.0,"[-71.19058699999998, -29.92374961477827, -71.18636818138513, -29.922249]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00117,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,662.0,"[-71.210232, -29.91491900000001, -71.20866557597951, -29.90912715631018]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00118,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,3776.0,"[-71.20866557597951, -29.92361703269753, -71.18529095637562, -29.90206554590287]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00119,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,2098.0,"[-71.18636818138513, -29.93658528875861, -71.17674981900791, -29.92361703269753]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00120,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,1068.0,"[-71.1853443057007, -29.94396784787528, -71.17912145173783, -29.93658528875861]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00121,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,1277.0,"[-71.2119228652535, -29.90206554590287, -71.2068146403303, -29.89274176173682]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00122,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,7735.0,"[-71.2068146403303, -29.93989179011229, -71.16396055328018, -29.90206554590287]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00123,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,784.0,"[-71.40149129211831, -30.19947917344456, -71.3991557327489, -30.19747880927969]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00124,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,300.0,"[-71.36078932843375, -29.95305302981811, -71.35969625293272, -29.95210577885245]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00125,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,593.0,"[-71.48367920703949, -30.27719429605703, -71.48161655253521, -30.27567238882762]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00126,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,37.0,"[-71.12196840069706, -29.36844086355534, -71.12169452419904, -29.3682053926278]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00127,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,4446.0,"[-71.12297214848383, -29.37855596568586, -71.10633716575487, -29.36713061284091]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00128,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,4377.0,"[-71.29099589303203, -29.63057494071141, -71.27419708971901, -29.61954819500658]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00129,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,1869.0,"[-71.29058428644102, -29.62430317748659, -71.28369868389244, -29.62015886099695]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00130,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,1540.0,"[-71.07229993283677, -30.23102777457287, -71.06608617969383, -30.22790497978374]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00131,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,5845.0,"[-71.34488108913385, -30.02594943893308, -71.30817205677248, -29.99156127257422]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00132,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,4944.0,"[-71.37440363228633, -30.03002738045399, -71.34777457853184, -30.00086055154254]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00133,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,8719.0,"[-71.37123541029283, -30.0256179057605, -71.34488108913385, -29.99817689101379]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00134,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,2027.0,"[-71.32666182717348, -29.99446724762379, -71.31891883765196, -29.98107024825421]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00135,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,8617.0,"[-71.25919814280034, -29.98588142327304, -71.21059963566782, -29.97359672272327]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00136,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,270.0,"[-71.26176071982448, -29.98561588894034, -71.25919814280034, -29.9846610701047]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00137,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,854.0,"[-71.26982982009851, -29.98691487047297, -71.26176071982448, -29.98439009496326]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00138,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,4861.0,"[-71.30817205677248, -29.99415524613098, -71.26982982009851, -29.98603741928559]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00139,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,119511.0,"[-71.37296088886225, -29.99683128650474, -71.19058699999998, -29.76119799961905]"
NORM-PRI-limite_extension_urbana-intercomunal_elqui-00140,PRI_ELQUI_2019,intercomunal_elqui,limite_extension_urbana,,7894.0,"[-71.46944474942009, -29.25686249186883, -71.45442136407897, -29.23626493815939]"
NORM-PRI-santuario_naturaleza-intercomunal_elqui-00314,PRI_ELQUI_2019,intercomunal_elqui,santuario_naturaleza,55.91,,"[-71.57788213114924, -30.30648318036685, -71.56171134233084, -30.30159561810607]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00394,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,573.0,"[-71.50439470333426, -29.2306195663366, -71.50247778088668, -29.22894631783455]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00395,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,810.0,"[-71.50472172221987, -29.23099502816237, -71.50197131298938, -29.22876686996435]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00396,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,320.0,"[-71.50274003222984, -29.23376239194696, -71.5016863756631, -29.23285919715691]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00397,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,536.0,"[-71.50293365637098, -29.23403445249015, -71.50122244740193, -29.23247336344879]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00398,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,3706.0,"[-71.4864648214805, -29.26730905750747, -71.47624079545238, -29.25540385283799]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00399,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,2546.0,"[-71.48249969845747, -29.26800445898805, -71.47468004953124, -29.25498917452758]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00400,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,6674.0,"[-71.51924281534897, -29.28502395070213, -71.5082163627493, -29.25021541860532]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00401,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,5943.0,"[-71.51899944412861, -29.28297545975022, -71.50805928497668, -29.24994357322543]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00402,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,326.0,"[-71.35764695184358, -29.41231689980994, -71.35653876858666, -29.41141176110662]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00403,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,561.0,"[-71.3579049125689, -29.41267680814261, -71.35602179639656, -29.41111920370023]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00404,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,473.0,"[-71.33357004143451, -29.48524655243885, -71.33212395092708, -29.48377271339433]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00405,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,650.0,"[-71.33383219582527, -29.48547099069685, -71.33182851269251, -29.48349350480314]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00406,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,352.0,"[-71.3396247059803, -29.54632557712969, -71.338337987619, -29.54544980306959]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00407,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,1474.0,"[-71.3382582814302, -29.5464710411505, -71.33392065273341, -29.54219210924903]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00408,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,1995.0,"[-71.33982474716383, -29.54679330943552, -71.33334323571087, -29.5415173296577]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00409,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,1166.0,"[-71.44565958898674, -29.55195440562914, -71.44262382629739, -29.54818195323899]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00410,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,1335.0,"[-71.44587815639132, -29.5521575017397, -71.4423658148683, -29.54790853255303]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00411,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,3033.0,"[-71.44321303029025, -29.59116709771931, -71.43329287795042, -29.58279587349421]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00412,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,3347.0,"[-71.44363007807293, -29.59235941166547, -71.43306534766236, -29.58257907782763]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00413,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,508.0,"[-71.31624715400633, -29.45149391243481, -71.31486382983411, -29.45036098445033]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00414,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,4250.0,"[-71.50781334469187, -30.25568130221634, -71.49419845516246, -30.24859817222181]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00415,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,4503.0,"[-71.50825649211016, -30.25571910493774, -71.4940927143435, -30.24844541915598]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00416,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,780.0,"[-71.2909418695305, -29.62316968267021, -71.28578249308791, -29.62026897902828]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00417,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,14475.0,"[-71.48206964605217, -30.22875616696739, -71.43220549755907, -30.16661794997311]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00418,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,32647.0,"[-71.34363213176786, -29.82370407486524, -71.2909418695305, -29.62254626010336]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00419,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,1629.0,"[-71.47234991050912, -30.27825855334477, -71.46122343903683, -30.26821132388109]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00420,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,22120.0,"[-71.47252653840383, -30.31852264653782, -71.42601137082869, -30.2657741241211]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00421,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,35864.0,"[-71.41507012569916, -30.18534079468762, -71.35691669391173, -29.99084942403125]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00422,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,3469.0,"[-71.31380402589802, -29.4539283009811, -71.30137091535006, -29.44221551923248]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00423,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,3770.0,"[-71.31372087287137, -29.45389455523923, -71.30055125982783, -29.44200904274241]"
NORM-PRI-riesgo_maremoto-intercomunal_elqui-00424,PRI_ELQUI_2019,intercomunal_elqui,riesgo_maremoto,,399.0,"[-71.31610047388517, -29.45145491513453, -71.3151773944159, -29.45052079363882]"
