id,fuente,localidad,codigo_zona,geom_type,area_ha,bbox,folder_path
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07808,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,301.75,"[-71.34574646680925, -30.03031266151978, -71.28871606739531, -29.98603741928559]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07809,PRI_ELQUI_2019,intercomunal_elqui,AV,Polygon,84.51,"[-71.37123541029283, -30.0256179057605, -71.34488108913385, -29.99817689101379]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07810,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,10272.2,"[-71.2372699933549, -30.23014399396479, -71.08995999454017, -29.93657298515977]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07811,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,741.81,"[-71.32454307539138, -29.99415524613098, -71.23276701533085, -29.96002945625036]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07812,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,10.86,"[-71.22366595624423, -29.98527601769866, -71.22075663582496, -29.97951815956389]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07813,PRI_ELQUI_2019,intercomunal_elqui,ZEU-5,Polygon,154.65,"[-71.23866532291613, -29.98178707692207, -71.21059963566782, -29.96668490719327]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07814,PRI_ELQUI_2019,intercomunal_elqui,AR-2,Polygon,37.4,"[-71.23282879685108, -29.97951815956389, -71.2227601053891, -29.97560355575021]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07815,PRI_ELQUI_2019,intercomunal_elqui,ZEU-7,Polygon,180.85,"[-71.46944474942009, -29.25686249186883, -71.45442136407897, -29.23626493815939]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07816,PRI_ELQUI_2019,intercomunal_elqui,AR-4,Polygon,5242.9,"[-71.49899840798278, -29.34779419798153, -71.28708900371961, -29.1799871433232]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07817,PRI_ELQUI_2019,intercomunal_elqui,AU,Polygon,12974.71,"[-71.37296088886225, -29.99683128650475, -71.19058699999998, -29.76119799961905]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07818,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,989.24,"[-71.4846567982506, -30.47151384163564, -71.45560070677936, -30.41464978978806]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07819,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,3152.59,"[-71.5578656792638, -30.41002861900044, -71.4888725254766, -30.31877896244424]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07820,PRI_ELQUI_2019,intercomunal_elqui,AR-3,Polygon,83.61,"[-71.49812789860518, -30.41553098386088, -71.48105044728729, -30.40451871815391]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07821,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,108575.41,"[-70.55011508326243, -30.2764849677916, -70.14152724226408, -29.84401142509816]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07822,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,42198.79,"[-70.50301544911225, -29.98821566282062, -70.1731247075842, -29.7271556126291]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07823,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,281972.68,"[-71.24461608485514, -30.02917371160811, -70.47947483476362, -29.37676089793832]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07824,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,4779.3,"[-71.01316563792025, -29.37258880225493, -70.9253399050945, -29.27186896568778]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07825,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,201258.42,"[-71.45233460153463, -30.50980420016577, -70.4868859123371, -29.9610342466924]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07826,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,0.12,"[-71.28725586991031, -29.62021605140123, -71.28649061694531, -29.61983562506794]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07827,PRI_ELQUI_2019,intercomunal_elqui,ZEU-3,Polygon,78.72,"[-71.29099589303203, -29.63057494071141, -71.27419708971901, -29.61954819500658]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07828,PRI_ELQUI_2019,intercomunal_elqui,AR,Polygon,34405.6,"[-71.27754985843806, -29.89236372198447, -70.92146151441236, -29.30188192911717]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07829,PRI_ELQUI_2019,intercomunal_elqui,ZEU-2,Polygon,82.84,"[-71.08281186123595, -30.26205865923568, -71.072953962052, -30.24066345926171]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07830,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,0.02,"[-71.49515491218365, -29.24429344161731, -71.49490947796409, -29.24411043696443]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07831,PRI_ELQUI_2019,intercomunal_elqui,ZEU-2,Polygon,754.59,"[-71.50258347692521, -30.29760441261199, -71.45826327514756, -30.24707979682035]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07832,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,1.31,"[-71.57504173769938, -30.30266465332495, -71.57089538706451, -30.30216509161154]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07833,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,19.69,"[-71.57521518802507, -30.30770852547463, -71.56221833306932, -30.30433423499499]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07834,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,3.32,"[-71.53691251880147, -30.29951779338756, -71.53378074993022, -30.29613674399828]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07835,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,0.94,"[-71.53491073250973, -30.30182076999357, -71.53347993553027, -30.29981268969772]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07836,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,55.91,"[-71.57788213114924, -30.30648318036685, -71.56171134233084, -30.30159561810607]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07837,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,16.36,"[-71.54084768367183, -30.3012014378073, -71.53354262165502, -30.2965618038238]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
NORM-PRI-zona_extension_urbana-intercomunal_elqui-07838,PRI_ELQUI_2019,intercomunal_elqui,APVN,Polygon,34.55,"[-71.51107219172128, -30.28693522306525, -71.50237969332974, -30.27921543002958]",Plano Zonificacion Costera / zonificacion_zonas_proyecto_vf99
